_id,bio,college,country,createdAt,dob,email,face_detection_probabilities,gender,height,interests,is_habit_drink,is_habit_smoke,is_verified,mobile,name,status,type,updatedAt,verified_at,what_to_find,who_to_date,is_subscribed,clg,age
403,,,IN,2023-02-08T19:47:53.466Z,,9403000000@get.idyll,,M,153.45209603024577,[''],,,False,9403000000,Raushan,True,U,2023-02-08T19:48:18.601Z,,NS,A,False,,
404,"I am just looking for some good company, those who would be willing to go out, explore the city and food. 

Perks of being my friend: Non-judgemental, will buy you food. ",Jawaharlal Nehru University,IN,2023-02-08T19:47:58.667Z,1999-08-13,9404000000@get.idyll,[],F,150.0,"['Anime', 'Camping', 'Beaches', 'Cafe-hopping', 'Environmentalism']",N,N,True,9404000000,Neelam,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,F,A,True,JNU,24.0
406,I am nature lover and  like to explore new places.,Jawaharlal Nehru University,IN,2023-02-08T19:53:17.002Z,1992-01-01,9406000000@get.idyll,[],M,180.0,"['Dancing', 'Badminton', 'Running', 'Yoga']",O,N,False,9406000000,Ravi,True,U,2023-02-08T20:14:40.858Z,,F,F,False,JNU,31.0
409,Exploring the world like a learner.. Discovering the thing like....... ,Jawaharlal Nehru University,IN,2023-02-08T20:04:40.902Z,1999-09-17,9409000000@get.idyll,,M,5.8,"['Singing', 'Art & Craft', 'Writing']",N,O,False,9409000000,Aadi,True,U,2023-02-12T11:26:46.470Z,,F,F,False,JNU,24.0
410,"What to say, I am a student of French First year. ",Jawaharlal Nehru University,IN,2023-02-08T20:05:43.858Z,2004-10-03,9410000000@get.idyll,,M,162.0,"['Dancing', 'Photography', 'Festivals', 'Feminism', 'Romantic']",S,S,False,9410000000,Aditya Pandey,True,U,2023-02-08T20:16:24.534Z,,C,F,False,JNU,19.0
411,Casual..too lazy to type ,JNU,IN,2023-02-08T20:06:36.029Z,1998-02-10,9411000000@get.idyll,,M,170.0,"['Video Games', 'Backpacking', 'Cricket']",S,N,False,9411000000,Abhijeet,True,U,2023-02-09T18:34:35.571Z,,C,F,False,JNU,25.0
412,A fun loving person with humour and sarcasm in veins . ,JNU ,IN,2023-02-08T20:10:37.363Z,1998-11-14,9412000000@get.idyll,,M,175.0,"['Singing', 'Boxing', 'Football', 'Mountains', 'Wine']",S,S,False,9412000000,Aditya Raj ,True,U,2023-02-08T20:19:19.982Z,,NS,F,False,JNU,25.0
413,not sure ,Jamia Mia Islamia University,IN,2023-02-08T20:10:45.098Z,1999-04-08,9413000000@get.idyll,,M,156.0,[''],N,S,False,9413000000,Zulquar Nain ,True,U,2023-02-08T20:15:16.519Z,,NS,F,False,jamia mia islamia university,24.0
414,,,IN,2023-02-08T20:11:27.601Z,2000-06-03,9414000000@get.idyll,,M,153.45209603024577,[''],,,False,9414000000,Zaid Ibrahim ,True,U,2023-02-08T20:14:57.932Z,,NS,A,False,,23.0
415,Often lazy and sleepy ,Jawaharlal Nehru University,IN,2023-02-08T20:13:56.352Z,1992-03-05,9415000000@get.idyll,,M,153.45209603024577,"['Badminton', 'Volleyball', 'Concerts', 'Open-Minded', 'Human Rights']",S,S,False,9415000000,Omi,True,U,2023-02-08T20:29:16.945Z,,NS,F,False,JNU,31.0
417,"partially morally corrupt
partially emotionally bankrupt

Sapiosexual shayad.",Jawaharlal Nehru University,IN,2023-02-08T20:17:59.881Z,1999-04-14,9417000000@get.idyll,,M,153.45209603024577,"['Writing', 'Biryani', 'Tea', 'Horror', 'Poetry']",N,S,False,9417000000,Asif,True,U,2023-02-10T06:07:54.575Z,,CON,F,False,JNU,24.0
418,I am dumb enough to install these dating apps. Thanks,JNU,IN,2023-02-08T20:20:20.016Z,1999-08-01,9418000000@get.idyll,,F,153.45209603024577,"['Feminism', 'LGBTQIA+ ally', 'Yoga', 'Sci-fi', 'Poetry']",S,N,False,9418000000,S. ,True,U,2023-02-08T20:32:22.053Z,,NS,M,True,JNU,24.0
421,,,IN,2023-02-08T20:36:30.924Z,1999-11-02,9421000000@get.idyll,,M,172.0,[''],N,N,False,9421000000,B ,True,U,2023-02-08T20:41:24.939Z,,R,F,False,,24.0
422,Hey this is Yash from JNU,,IN,2023-02-08T20:37:50.324Z,1996-09-28,9422000000@get.idyll,,M,166.0,[''],S,S,False,9422000000,Yash,True,U,2023-02-08T20:43:57.085Z,,NS,F,False,,27.0
423,Chill,Jawaharlal Nehru University,IN,2023-02-08T20:54:51.970Z,1995-11-05,9423000000@get.idyll,,M,175.0,"['Singing', 'Photography', 'Badminton', 'Basketball', 'Cooking']",O,O,False,9423000000,Raj Mahto,True,U,2023-02-08T21:01:41.422Z,,C,F,False,JNU,28.0
424,Cheating is not Bearable,JNU,IN,2023-02-08T20:58:02.565Z,1992-11-04,9424000000@get.idyll,,M,73.0,"['Swimming', 'Biryani', 'Tea', 'Coffee', 'Romance']",N,N,False,9424000000,Adil,True,U,2023-02-09T04:39:57.716Z,,C,F,False,JNU,31.0
426,I am a developer. I am here to test this app features.,Jawaharlal Nehru University,IN,2023-02-08T21:02:55.818Z,2002-02-09,9426000000@get.idyll,,M,156.0,[''],S,S,False,9426000000,Developer,True,U,2023-02-08T21:05:51.065Z,,NS,A,False,JNU,21.0
428,"I am leaving this platform.... 
Good bye",Jawaharlal Nehru University,IN,2023-02-08T21:07:19.555Z,1997-05-23,9428000000@get.idyll,,M,169.0,"['Badminton', 'Running', 'Yoga', 'Gardening', 'Vegetarian']",N,N,False,9428000000,YASASH KUMAR,True,U,2023-02-12T06:51:25.431Z,,R,A,False,JNU,26.0
429,Here to discover some great friendship and hopefully a serious relationship. ,JNU,IN,2023-02-08T21:12:06.253Z,1998-01-02,9429000000@get.idyll,[],M,186.0,"['Running', 'Theatre', 'Yoga', 'Backpacking', 'Mountains']",O,N,False,9429000000,Dishant ,True,U,2023-02-18T19:53:43.077Z,,R,F,False,JNU,25.0
430,"Hii
Like to make friends ",JNU ,IN,2023-02-08T21:12:40.125Z,1990-02-09,9430000000@get.idyll,,M,153.45209603024577,"['Photography', 'Badminton', 'Coffee', 'Tea', 'Mountains']",S,N,False,9430000000,Umax,True,U,2023-02-08T21:16:19.721Z,,R,F,False,JNU,33.0
432,I am studying,Jnu New Delhi ,IN,2023-02-08T21:20:50.878Z,1995-07-25,9432000000@get.idyll,,M,169.0,"['Writing', 'Badminton', 'Running', 'Football', 'Cycling']",N,N,False,9432000000,Pratik kumar ,True,U,2023-02-08T21:35:19.513Z,,NS,A,False,JNU,28.0
433,,,IN,2023-02-08T21:37:27.369Z,2001-12-01,9433000000@get.idyll,,M,153.45209603024577,[''],N,N,False,9433000000,Mm,True,U,2023-02-08T21:41:21.859Z,,C,F,False,,22.0
434,I don't know ,IGNOU ,IN,2023-02-08T21:38:40.768Z,2000-01-05,9434000000@get.idyll,,M,153.45209603024577,[''],N,O,False,9434000000,Saad,True,U,2023-02-10T21:20:25.613Z,,CON,F,False,ignou ,23.0
435,Believe in adventures and love to explore nature and learning new things ,JNU,IN,2023-02-08T21:40:33.231Z,1996-07-21,9435000000@get.idyll,,M,153.45209603024577,"['Singing', 'Badminton', 'Dancing', 'Writing', 'Yoga']",N,N,False,9435000000,Piyush,True,U,2023-02-08T22:06:28.312Z,,R,F,False,JNU,27.0
436,will delete this account in two days,jnu,IN,2023-02-08T21:56:11.161Z,2002-02-19,9436000000@get.idyll,,F,165.0,"['Basketball', 'Dancing', 'Writing', 'Fantasy', 'Drama']",N,N,False,9436000000,shivangi,True,U,2023-02-08T22:09:11.180Z,,C,A,True,JNU,21.0
438,H,Jawaharlal Nehru University,IN,2023-02-08T22:34:51.151Z,1994-07-13,9438000000@get.idyll,[56.65745735168457],M,174.0,['Romantic'],S,N,False,9438000000,Rao,True,U,2023-02-21T15:43:14.073Z,,NS,F,False,JNU,29.0
439,....,Jawaharlal Nehru University,IN,2023-02-08T23:42:24.677Z,1997-02-09,9439000000@get.idyll,,M,160.0,"['Writing', 'Badminton', 'Reels', 'Romantic', 'Running']",S,N,False,9439000000,Vikash Singh ,True,U,2023-02-09T14:59:03.759Z,,C,F,False,JNU,26.0
440,Professional napper & Chai lover,Jawaharlal Nehru University,IN,2023-02-08T23:53:47.658Z,1998-11-26,9440000000@get.idyll,[57.22249746322632],M,170.0,"['Documentaries', 'Reels', 'Tea', 'Dogs', 'Romantic']",S,S,False,9440000000,Piyush,True,U,2023-02-26T20:52:55.484Z,,C,F,False,JNU,25.0
441,,Jawaharlal Nehru University,IN,2023-02-09T00:08:10.250Z,2001-01-16,9441000000@get.idyll,,M,190.0,[''],S,S,False,9441000000,Saurabh,True,U,2023-02-09T00:11:04.988Z,,NS,F,False,JNU,22.0
442,"excited to fail and relearn

",Jawaharlal Nehru University,IN,2023-02-09T00:20:47.906Z,1999-05-03,9442000000@get.idyll,,M,175.0,"['Yoga', 'Beaches', 'Camping', 'Mountains', 'Biryani']",S,S,True,9442000000,Sparsh Tewatia,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,R,F,False,JNU,24.0
443,Just here to explore the app,Jawaharlal Nehru University,IN,2023-02-09T00:35:25.547Z,1998-11-04,9443000000@get.idyll,,M,170.0,"['Badminton', 'Running', 'Open-Minded']",N,N,False,9443000000,Sonu,True,U,2023-02-09T00:40:41.086Z,,NS,F,False,JNU,25.0
445,H,Gaya,IN,2023-02-09T00:49:03.641Z,2002-05-16,9445000000@get.idyll,,M,153.45209603024577,[''],N,N,False,9445000000,Anshu Raj,True,U,2023-02-09T00:51:00.522Z,,C,F,False,gaya,21.0
446,Hsdgbfdddvbn,Jawaharlal Nehru University,IN,2023-02-09T00:55:49.562Z,1998-08-16,9446000000@get.idyll,[87.74818778038025],M,170.0,"['Singing', 'Basketball', 'Cricket', 'Beer', 'Dogs']",O,O,True,9446000000,HANS RAJ ,True,U,2023-02-26T20:39:00.135Z,2023-02-26T20:39:00.131Z,C,F,False,JNU,25.0
447,"
# Literature Lover
# Poetry Penner
# Immersed in Thought
# Fond of Philosophy ",Jawaharlal Nehru University,IN,2023-02-09T01:56:46.259Z,2000-10-28,9447000000@get.idyll,,M,5.5,"['Writing', 'Cricket', 'Yoga', 'Feminism', 'Romance']",N,N,False,9447000000,Hari ,True,U,2023-02-09T02:13:16.047Z,,R,F,False,JNU,23.0
448,"I'm an avid reader and also write short stories
Love cooking, anime, manga and all things pop culture
Biotech Enthusiast
A bit sarcastic and have a habit of making jokes at the most inopportune time
",Jawaharlal Nehru University ,IN,2023-02-09T02:09:12.890Z,2001-12-09,9448000000@get.idyll,,M,178.0,[''],S,N,False,9448000000,Rohan ,True,U,2023-02-09T02:22:09.566Z,,R,F,False,JNU,22.0
449,"Hi! My name is Abhi and I am brand new to online dating . While I'm still figuring this all out, here's something i know for sure - I'm excited to be here! The chance to meet unique, engaging.",Jawaharlal Nehru University,IN,2023-02-09T02:22:38.322Z,2002-12-09,9449000000@get.idyll,,M,153.45209603024577,[''],N,N,False,9449000000,Abhishek ,True,U,2023-02-12T09:48:02.981Z,,C,F,False,JNU,21.0
450,प्रेम ही जीवन का आधार है । ,Jawaharlal nehru univasity,IN,2023-02-09T02:28:21.843Z,2002-01-21,9450000000@get.idyll,[],F,161.544,"['Cycling', 'Yoga', 'Dancing', 'Pizza', 'Cats']",N,N,False,9450000000,Shikha,True,U,2023-02-13T11:09:52.845Z,,R,M,True,JNU,21.0
451,Hajafalsbsvsksk,Jawaharlal Nehru University,IN,2023-02-09T02:40:35.463Z,2003-03-03,9451000000@get.idyll,,M,153.45209603024577,"['Poetry', 'Mystery', 'Documentaries', 'Beaches', 'Football']",N,N,False,9451000000,Amit,True,U,2023-02-09T02:45:13.446Z,,C,F,False,JNU,20.0
452,photographer -,Jawaharlal Nehru University,IN,2023-02-09T02:50:39.273Z,2000-08-02,9452000000@get.idyll,,M,153.45209603024577,"['Photography', 'Fantasy', 'Thriller', 'Romance', 'Coffee']",O,O,True,9452000000,Bharat Ujjwal,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,C,F,False,JNU,23.0
453,Sometimes i want to make jokes but that jokes make me laugh only other hurted by these jokes,Jawaharlal Nehru University,IN,2023-02-09T02:52:43.651Z,2001-03-07,9453000000@get.idyll,,F,153.45209603024577,"['Badminton', 'Trans ally', 'Open-Minded', 'Swimming', 'Concerts']",O,N,False,9453000000,Prabhati patel,True,U,2023-02-09T03:00:34.999Z,,F,F,True,JNU,22.0
454,Nothing 😝,Jawaharlal Nehru University,IN,2023-02-09T02:59:04.624Z,1999-02-09,9454000000@get.idyll,[91.32015109062195],M,153.45209603024577,[''],,,False,9454000000,Ansh,True,U,2023-02-16T13:44:24.682Z,,NS,F,False,JNU,24.0
456,Meet me and know me.. I am researcher,Jawaharlal Nehru University,IN,2023-02-09T03:10:43.098Z,1992-03-01,9456000000@get.idyll,[],M,153.45209603024577,"['Singing', 'Dancing', 'Cricket', 'Gym', 'Theatre']",S,S,True,9456000000,Prem,True,U,2023-02-26T20:40:05.127Z,2023-02-26T20:40:05.127Z,R,F,False,JNU,31.0
457,"Om

",Jawaharlal Nehru University,IN,2023-02-09T03:12:54.871Z,2000-01-21,9457000000@get.idyll,[],M,164.592,"['Badminton', 'Cooking', 'Romance', 'Romantic', 'Open-Minded']",N,N,False,9457000000,Swagat ,True,U,2023-02-13T11:13:24.248Z,,F,F,False,JNU,23.0
458,Interested in Poetry & People's Psyche. ,Jawaharlal Nehru University,IN,2023-02-09T03:18:05.447Z,1999-03-22,9458000000@get.idyll,,M,153.45209603024577,"['Poetry', 'Mystery', 'Thriller', 'Environmentalism', 'Open-Minded']",S,N,False,9458000000,Akhilesh Kumar,True,U,2023-02-09T03:32:58.686Z,,CON,F,False,JNU,24.0
459,Batata hu ruko,Jawaharlal Nehru University,IN,2023-02-09T03:24:55.201Z,2001-08-15,9459000000@get.idyll,[95.36804556846619],M,185.0,"['Tennis', 'Coffee', 'Thriller', 'Mystery', 'Open-Minded']",N,N,False,9459000000,Yashwardhan ,True,U,2023-02-17T09:51:30.775Z,,CON,F,False,JNU,22.0
460,Jawaharlal Nehru University,Jawaharlal Nehru University,IN,2023-02-09T03:27:32.830Z,1993-04-25,9460000000@get.idyll,,M,153.45209603024577,"['Writing', 'Cricket', 'Cooking', 'Thriller', 'Comedy']",S,S,False,9460000000,Rishi,True,U,2023-02-09T13:48:01.368Z,,C,F,False,JNU,30.0
461,,,IN,2023-02-09T03:31:45.259Z,,9461000000@get.idyll,,M,153.45209603024577,[''],,,False,9461000000,Roshan Kumar ,True,U,2023-02-09T03:33:41.095Z,,NS,A,False,,
462,@sruthik042,Jawaharlal Nehru University,IN,2023-02-09T03:31:50.218Z,2003-11-05,9462000000@get.idyll,[],M,180.0,"['Dancing', 'Photography', 'Thriller', 'Open-Minded']",N,N,True,9462000000,Sruthik,True,U,2023-03-02T09:07:16.786Z,2023-02-15T14:17:29.944Z,NS,F,False,JNU,20.0
463,"Social, freindly ,but a little bit introvert ",Jawaharlal Nehru University,IN,2023-02-09T03:36:09.634Z,1999-03-05,9463000000@get.idyll,,M,159.0,"['Poetry', 'Biryani', 'Writing', 'Cricket', 'Coffee']",N,S,False,9463000000,MS,True,U,2023-02-09T03:42:26.791Z,,NS,F,False,JNU,24.0
464,Here wasim from jammu and kashmir' on this app to meet you so can you do me one favor to help me out? I have a quick question for you to answer. What's the first date you've always wanted to ,Jnu,IN,2023-02-09T03:38:02.988Z,1998-04-05,9464000000@get.idyll,[],M,175.0,[''],S,S,False,9464000000,Wasim akram,True,U,2023-02-12T13:30:00.076Z,,R,F,False,JNU,25.0
465,Athlete and gym lover ,Banaras Hindu University ,IN,2023-02-09T03:40:21.982Z,1999-08-04,9465000000@get.idyll,,M,175.0,"['Photography', 'Biryani', 'Gym']",S,N,False,9465000000,Guru,True,U,2023-02-09T03:46:29.111Z,,F,F,False,DU,24.0
466,Kuch khaas nhi,Jawaharlal Nehru University,IN,2023-02-09T03:44:13.650Z,2001-04-24,9466000000@get.idyll,[],M,5.5,[''],N,N,True,9466000000,Ashish,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,F,F,False,JNU,22.0
467,The boy,Jawaharlal Nehru University,IN,2023-02-09T04:03:04.665Z,1999-09-01,9467000000@get.idyll,[],M,153.45209603024577,"['Photography', 'Design', 'Football', 'Volleyball', 'Singing']",N,N,False,9467000000,Synstr,True,U,2023-02-13T07:43:00.177Z,,C,F,False,JNU,24.0
468,.,Jawaharlal Nehru University,IN,2023-02-09T04:03:21.434Z,1997-05-10,9468000000@get.idyll,[],M,176.0,"['Open-Minded', 'Mountains', 'Cycling', 'Swimming', 'Human Rights']",N,N,False,9468000000,Rohit Dubey ,True,U,2023-02-22T08:36:30.825Z,,CON,F,False,JNU,26.0
469,"आह को चाहिए इक उम्र असर होने तक
कौन जीता है तेरी जुल्फ के सर होने तक ",Jawaharlal Nehru University,IN,2023-02-09T04:21:45.594Z,1993-08-05,9469000000@get.idyll,,M,177.0,"['Art & Craft', 'Cricket', 'Poetry', 'Tea', 'Classical']",N,N,False,9469000000,Mo Sadique,True,U,2023-02-09T04:39:43.041Z,,C,F,False,JNU,30.0
471,I am a chill kinda guy hoping to match my vibe with someone ,G L Bajaj institute of technology and management ,IN,2023-02-09T04:25:17.805Z,1998-09-10,9471000000@get.idyll,,M,167.0,"['Cricket', 'Cycling', 'Gym', 'Hockey', 'Biryani']",S,S,False,9471000000,Ashraf nawaz ,True,U,2023-02-09T04:31:05.149Z,,C,F,False,g l bajaj institute of technology and management ,25.0
472,I am looking for casual relationship and I am open minded working as a manager.,Working at HDFC BANK ,IN,2023-02-09T04:42:08.658Z,1998-06-17,9472000000@get.idyll,,M,160.0,[''],N,N,False,9472000000,Shiv ,True,U,2023-02-09T04:45:19.708Z,,C,F,False,working at hdfc bank ,25.0
473,Currently studying in Jawaharlal Nehru University (JNU) pursuing the course BTech+MS in Computer Science and Engineering. Now this is my last semester of the course and willing to do the job after it.,Jawaharlal Nehru University,IN,2023-02-09T04:55:22.258Z,2001-06-29,9473000000@get.idyll,,M,165.0,"['Photography', 'Design', 'Writing', 'Running', 'Festivals']",N,N,True,9473000000,Ayush Bharti,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,R,F,False,JNU,22.0
474,Will prefer writing in your chat box,Jawaharlal Nehru University,IN,2023-02-09T04:56:50.583Z,1998-02-26,9474000000@get.idyll,,M,153.45209603024577,"['Tennis', 'Design', 'Cooking', 'Mountains', 'Biryani']",O,S,False,9474000000,Rupesh,True,U,2023-02-09T05:00:31.469Z,,NS,F,False,JNU,25.0
475,Jnu,Jnu,IN,2023-02-09T05:00:48.221Z,2001-06-13,9475000000@get.idyll,,M,165.0,"['Art & Craft', 'Design', 'Photography', 'Cycling', 'Biryani']",N,S,False,9475000000,Asif,True,U,2023-02-09T05:12:11.559Z,,C,F,False,JNU,22.0
476,"PhD scholar in Biotechnology....

Let's see, if I get a perfect match...✨✨",Jawaharlal Nehru University,IN,2023-02-09T05:01:19.879Z,1997-10-23,9476000000@get.idyll,[],M,170.0,"['Open-Minded', 'Romantic', 'Wine', 'Cats', 'Festivals']",S,S,True,9476000000,Hemant ,True,U,2023-02-22T16:12:49.944Z,2023-02-15T14:17:29.944Z,R,F,False,JNU,26.0
478,Desi music | Cricket | Road trips,Jawaharlal Nehru University,IN,2023-02-09T05:09:48.714Z,1999-02-13,9478000000@get.idyll,,M,182.0,"['Singing', 'Cricket', 'Beer', 'Coffee', 'Desi']",S,N,True,9478000000,Ujjwal,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,C,F,False,JNU,24.0
479,Ted mosby,Jawaharlal Nehru University,IN,2023-02-09T05:26:42.141Z,2000-08-14,9479000000@get.idyll,[],M,173.0,"['Gym', 'Running', 'Cooking', 'Sci-fi', 'Backpacking']",N,N,True,9479000000,Sudhakar Singh ,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,C,F,False,JNU,23.0
480,...,Jawaharlal Nehru University,IN,2023-02-09T05:30:50.638Z,2002-10-25,9480000000@get.idyll,[65.23292064666748],M,170.0,"['Badminton', 'Gym', 'Mountains', 'Anime', 'Coffee']",N,N,False,9480000000,Rohit,True,U,2023-02-17T19:52:30.446Z,,NS,F,False,JNU,21.0
481,,,IN,2023-02-09T05:35:07.421Z,,9481000000@get.idyll,,M,153.45209603024577,[''],,,False,9481000000,Lakshay ,True,U,2023-02-09T05:36:01.186Z,,NS,A,False,,
483,Group venture,JNU,IN,2023-02-09T05:36:42.643Z,1996-02-13,9483000000@get.idyll,,M,180.0,[''],O,O,False,9483000000,Abhishek Kumar,True,U,2023-02-11T02:48:24.835Z,,C,F,False,JNU,27.0
484,Sbjakakannsakka,Jawaharlal Nehru University,IN,2023-02-09T05:43:42.944Z,2000-02-09,9484000000@get.idyll,,M,165.0,[''],N,S,False,9484000000,Snnakaznns,True,U,2023-02-09T10:01:15.870Z,,NS,F,False,JNU,23.0
485,..,JNU (CESP),IN,2023-02-09T05:44:38.938Z,2002-10-21,9485000000@get.idyll,,M,181.0,"['Video Games', 'Mountains', 'Tea', 'Sci-fi', 'Human Rights']",N,N,False,9485000000,Dungar,True,U,2023-02-09T05:48:57.157Z,,NS,F,False,JNU,21.0
486,,JNU ,IN,2023-02-09T05:47:27.496Z,1990-01-15,9486000000@get.idyll,,M,172.0,[''],S,O,False,9486000000,Robin,True,U,2023-02-09T05:50:14.175Z,,NS,F,False,JNU,33.0
487,,JNU,IN,2023-02-09T05:51:54.681Z,1999-03-01,9487000000@get.idyll,,M,5.7,[''],S,N,False,9487000000,Anil Pandey,True,U,2023-02-09T06:41:20.398Z,,R,M,False,JNU,24.0
488,😍,JNU,IN,2023-02-09T05:52:33.402Z,1995-07-10,9488000000@get.idyll,[94.90654468536377],M,183.0,"['Gym', 'Beaches', 'Thriller', 'Badminton', 'Pizza']",S,S,False,9488000000,Pradeep,True,U,2023-02-18T10:46:05.114Z,,F,F,False,JNU,28.0
489,,,IN,2023-02-09T05:53:22.371Z,1998-02-28,9489000000@get.idyll,,M,153.45209603024577,[''],N,O,False,9489000000,Vishal,True,U,2023-02-09T05:55:34.159Z,,F,F,False,,25.0
490,Student ,Jawaharlal Nehru University,IN,2023-02-09T05:57:42.263Z,2003-02-08,9490000000@get.idyll,,M,153.45209603024577,[''],N,N,False,9490000000,Vicky Kumar,True,U,2023-02-09T06:00:19.148Z,,R,F,False,JNU,20.0
491,"Joy, 
something unique : )",Jawaharlal Nehru University,IN,2023-02-09T05:58:22.754Z,1999-03-06,9491000000@get.idyll,,M,167.0,[''],N,N,False,9491000000,Abhinav ,True,U,2023-02-09T06:26:44.254Z,,F,F,False,JNU,24.0
492,Single,Jnu,IN,2023-02-09T05:58:50.104Z,2002-03-25,9492000000@get.idyll,,M,153.45209603024577,"['Reels', 'Biryani', 'Photography', 'Cricket', 'Romantic']",N,N,False,9492000000,Maruthi,True,U,2023-02-09T06:08:08.654Z,,R,F,False,JNU,21.0
494,,JNU ,IN,2023-02-09T06:06:37.261Z,1999-11-23,9494000000@get.idyll,,M,178.0,[''],N,N,False,9494000000,Mohit ,True,U,2023-02-09T06:08:08.014Z,,C,F,False,JNU,24.0
495,"I am a very consistent and punctual boy in my class. Being a dedicated student, I always stand first in my class because of which I have bagged many awards. I always try to improve my skills and moralLife is a jar of both happiness as well as sadness. Getting always what we want, is not the nature of life. Thus, one needs to keep oneself always motivated to the highest level. Follow the footprints of the great men to never be discouraged and keep yourself focused on your goal”.",Javahar lal nehru University ,IN,2023-02-09T06:10:45.669Z,2004-01-01,9495000000@get.idyll,,M,175.6,"['Heritage', 'Cricket', 'Gym', 'Comedy', 'Romance']",N,N,True,9495000000,Lalit joshi,True,U,2023-02-15T14:17:29.945Z,2023-02-15T14:17:29.944Z,NS,F,False,JNU,19.0
496,"I follow my heart … and it usually leads me to the uttrakhand..😊😊
Friends ‘till the end.🌼
Good Times + Friends = Great Memories!",Jnu♥️,IN,2023-02-09T06:12:47.197Z,1999-06-05,9496000000@get.idyll,,M,166.0,"['Singing', 'Cricket', 'Swimming', 'Camping', 'Open-Minded']",N,N,False,9496000000,Annu.,True,U,2023-02-09T09:16:55.944Z,,F,F,False,JNU,24.0
